Company/Candidate Name,Skill,Sub-skill
Tech Data APAC​,Soft_Skills,english
Tech Data APAC​,Soft_Skills,organizational
Tech Data APAC​,Soft_Skills,time management
Tech Data APAC​,Soft_Skills,leadership
Havas,Business,digital
Havas,Coding,java
Havas,WebD,php
Havas,WebD,wordpress
Havas,DevOps,devops
Havas,Analytics,business intelligence
Havas,Soft_Skills,dashboards
Havas,Coding,sql
Havas,Business,strategies
Havas,Maths,statistics
Havas,Analytics,data analysis
Havas,Analytics,data visualization
Havas,Soft_Skills,communication
Havas,Soft_Skills,english
Havas,Soft_Skills,vietnamese
Havas,Soft_Skills,problem solving
Havas,Soft_Skills,ownership
Omnicom Media Group,Business,digital
Omnicom Media Group,Business,strategies
Omnicom Media Group,WebD,client
Omnicom Media Group,Soft_Skills,action oriented
Omnicom Media Group,Business,marketing
Omnicom Media Group,Business,google analytics
Omnicom Media Group,Soft_Skills,english
Omnicom Media Group,Soft_Skills,vietnamese
Omnicom Media Group,Soft_Skills,communication
Omnicom Media Group,Soft_Skills,presentation
Omnicom Media Group,Business,ms office
CBTW APAC,Soft_Skills,vietnamese
CBTW APAC,Soft_Skills,leadership
CBTW APAC,WebD,api
CBTW APAC,DevOps,aws
CBTW APAC,DevOps,azure
CBTW APAC,Coding,c
CBTW APAC,Coding,sql
CBTW APAC,DevOps,nosql
CBTW APAC,DevOps,databases
CBTW APAC,WebD,server
CBTW APAC,WebD,mongo
CBTW APAC,DevOps,kubernetes
Compass Offices,Business,business development
Compass Offices,WebD,client
Compass Offices,Business,marketing
Compass Offices,Soft_Skills,vietnamese
Compass Offices,Soft_Skills,english
Compass Offices,Soft_Skills,communication
Omnicom Media Group,WebD,client
Omnicom Media Group,Soft_Skills,interpersonal skills
Omnicom Media Group,Soft_Skills,initiative
Omnicom Media Group,Soft_Skills,english
Omnicom Media Group,Soft_Skills,vietnamese
Omnicom Media Group,Business,ms office
Publicis Groupe Vietnam,Coding,go
Publicis Groupe Vietnam,Analytics,optimization
Publicis Groupe Vietnam,WebD,client
Publicis Groupe Vietnam,Soft_Skills,people management
Publicis Groupe Vietnam,Business,digital
Publicis Groupe Vietnam,Marketing,social media marketing
Publicis Groupe Vietnam,Business,marketing
Publicis Groupe Vietnam,Soft_Skills,social media platforms
Publicis Groupe Vietnam,Soft_Skills,writing skills
Publicis Groupe Vietnam,Soft_Skills,communication
Publicis Groupe Vietnam,Soft_Skills,creative
Publicis Groupe Vietnam,Soft_Skills,ownership
RMIT University,Business,digital
RMIT University,Soft_Skills,english
RMIT University,Soft_Skills,communication
Hakuhodo in Vietnam,Soft_Skills,strategic planning
Hakuhodo in Vietnam,Soft_Skills,creative
Hakuhodo in Vietnam,WebD,client
Hakuhodo in Vietnam,Business,marketing
Hakuhodo in Vietnam,Marketing,market research
Hakuhodo in Vietnam,Business,strategic thinking
Hakuhodo in Vietnam,Business,digital
Hakuhodo in Vietnam,Business,analytical skills
Hakuhodo in Vietnam,Soft_Skills,presentation
Hakuhodo in Vietnam,Soft_Skills,vietnamese
MSL UK,Soft_Skills,creative
MSL UK,WebD,client
BSH Home Appliances Group,Business,marketing
BSH Home Appliances Group,Marketing,btl
BSH Home Appliances Group,Business,supply chain
BSH Home Appliances Group,Business,business strategy
BSH Home Appliances Group,Business,analytical skills
BSH Home Appliances Group,Soft_Skills,problem solving
BSH Home Appliances Group,Analytics,excel
BSH Home Appliances Group,Soft_Skills,english
BSH Home Appliances Group,Soft_Skills,vietnamese
SoftwareOne,Security_Network,identity management
SoftwareOne,WebD,client
SoftwareOne,DevOps,azure
SoftwareOne,Soft_Skills,documentation
SoftwareOne,Security_Network,incident response
SoftwareOne,Analytics,risk analysis
SoftwareOne,WebD,protocols
SoftwareOne,Security_Network,firewalls
SoftwareOne,Soft_Skills,problem solving
SoftwareOne,Soft_Skills,communication
SoftwareOne,Soft_Skills,communication skills
Excis Compliance,Soft_Skills,communication
Excis Compliance,Business,ms office
Excis Compliance,Security_Network,encryption
Excis Compliance,Soft_Skills,problem solving
Excis Compliance,Soft_Skills,flexible
HRS Group,Business,digital
HRS Group,Soft_Skills,initiative
HRS Group,Business,marketing
HRS Group,Soft_Skills,communication
HRS Group,Analytics,data driven
HRS Group,Soft_Skills,problem solving
HRS Group,DevOps,ux
HRS Group,DevOps,ui
HRS Group,Soft_Skills,english
HRS Group,Soft_Skills,flexible
GroupM,WebD,client
GroupM,Business,digital
GroupM,Business,business development
GroupM,Business,marketing
GroupM,Business,advertising
GroupM,Soft_Skills,communication
GroupM,Soft_Skills,problem solving
GroupM,Soft_Skills,vietnamese
GroupM,Soft_Skills,english
GroupM,Business,ms office
Ogilvy,Business,advertising
Ogilvy,Business,marketing
Ogilvy,WebD,client
Ogilvy,Soft_Skills,client management
Ogilvy,Soft_Skills,creative
Ogilvy,Soft_Skills,communication
Ogilvy,Soft_Skills,leadership
Ogilvy,Soft_Skills,people management
Ogilvy,Soft_Skills,team work
Ogilvy,Soft_Skills,presentation
Ogilvy,Soft_Skills,negotiation skills
Ogilvy,Soft_Skills,vietnamese
Ogilvy,Soft_Skills,organized
Ogilvy,Soft_Skills,flexible
FE CREDIT,Analytics,business analysis
FE CREDIT,Coding,sql
FE CREDIT,WebD,api
FE CREDIT,Soft_Skills,flexible
FE CREDIT,DevOps,jenkins
FE CREDIT,DevOps,aws
Dai-ichi Life Vietnam,Marketing,market research
Dai-ichi Life Vietnam,Soft_Skills,english
Dai-ichi Life Vietnam,Soft_Skills,communication
Publicis Groupe Vietnam,Business,digital
Publicis Groupe Vietnam,Analytics,optimization
Publicis Groupe Vietnam,WebD,client
Publicis Groupe Vietnam,Soft_Skills,english
NAB Innovation Centre Vietnam,Soft_Skills,project management
NAB Innovation Centre Vietnam,DevOps,software development
NAB Innovation Centre Vietnam,Soft_Skills,communication
NAB Innovation Centre Vietnam,Soft_Skills,communication skills
NAB Innovation Centre Vietnam,Business,analytical skills
NAB Innovation Centre Vietnam,Soft_Skills,problem solver
NAB Innovation Centre Vietnam,Soft_Skills,ownership
NAB Innovation Centre Vietnam,Soft_Skills,leadership
NAB Innovation Centre Vietnam,Business,digital
NAB Innovation Centre Vietnam,Soft_Skills,english
NAB Innovation Centre Vietnam,Soft_Skills,flexible
Generali Vietnam Life Insurance,Coding,c
Generali Vietnam Life Insurance,Business,marketing
Generali Vietnam Life Insurance,Soft_Skills,team management
Generali Vietnam Life Insurance,Soft_Skills,flexible
Publicis Groupe,Business,marketing
Publicis Groupe,Business,digital
Publicis Groupe,Marketing,campaign management
Publicis Groupe,Soft_Skills,creative
Publicis Groupe,WebD,client
Publicis Groupe,Soft_Skills,english
MFast,ML/AI,regression
MFast,Soft_Skills,team leader
MFast,Soft_Skills,communication
MFast,Soft_Skills,communication skills
MFast,DevOps,databases
MFast,Business,analytical skills
MFast,Soft_Skills,problem solving
MFast,Soft_Skills,english
MFast,Soft_Skills,team building
SoftwareOne,DevOps,azure
SoftwareOne,Soft_Skills,problem solving
SoftwareOne,Soft_Skills,communication
SoftwareOne,DevOps,devops
TDCX,WebD,client
TDCX,Soft_Skills,communication
TDCX,Soft_Skills,communication skills
TDCX,Soft_Skills,english
TDCX,Soft_Skills,interpersonal skills
TDCX,Soft_Skills,project management
DYM VIETNAM COMPANY LIMITED,Soft_Skills,english
DYM VIETNAM COMPANY LIMITED,Soft_Skills,leadership
DYM VIETNAM COMPANY LIMITED,Soft_Skills,problem solving
DYM VIETNAM COMPANY LIMITED,Soft_Skills,communication
DYM VIETNAM COMPANY LIMITED,Soft_Skills,interpersonal skills
HCLTech Vietnam,Business,digital
HCLTech Vietnam,Coding,matlab
HCLTech Vietnam,WebD,node
HCLTech Vietnam,Soft_Skills,english
HCLTech Vietnam,Soft_Skills,communication
HCLTech Vietnam,WebD,protocols
HCLTech Vietnam,Soft_Skills,flexible
KASIKORNBANK,Business,marketing
KASIKORNBANK,Soft_Skills,problem solving
KASIKORNBANK,WebD,client
KASIKORNBANK,Soft_Skills,communication
KASIKORNBANK,Soft_Skills,communication skills
KASIKORNBANK,Soft_Skills,english
KASIKORNBANK,Soft_Skills,leadership
KASIKORNBANK,Analytics,business analysis
HCLTech Vietnam,DevOps,azure
HCLTech Vietnam,DevOps,aws
HCLTech Vietnam,Business,digital
HCLTech Vietnam,WebD,client
HCLTech Vietnam,Security_Network,firewalls
HCLTech Vietnam,Security_Network,encryption
HCLTech Vietnam,Analytics,risk analysis
HCLTech Vietnam,Business,strategies
HCLTech Vietnam,DevOps,software development
HCLTech Vietnam,Soft_Skills,english
HCLTech Vietnam,Soft_Skills,communication
HCLTech Vietnam,Soft_Skills,problem solving
HCLTech Vietnam,DevOps,kubernetes
HCLTech Vietnam,Coding,go
HCLTech Vietnam,Coding,java
HCLTech Vietnam,Soft_Skills,flexible
Talentnet Corporation,Business,digital
Talentnet Corporation,Business,business development
Talentnet Corporation,WebD,client
Talentnet Corporation,Business,marketing
Talentnet Corporation,Marketing,market research
Talentnet Corporation,Soft_Skills,communication
Talentnet Corporation,Soft_Skills,english
Talentnet Corporation,Soft_Skills,vietnamese
Publicis Groupe Vietnam,Business,marketing
Publicis Groupe Vietnam,Soft_Skills,communication
Publicis Groupe Vietnam,Business,digital
Publicis Groupe Vietnam,Soft_Skills,creative
Publicis Groupe Vietnam,Business,strategies
Publicis Groupe Vietnam,Soft_Skills,project management
Publicis Groupe Vietnam,Soft_Skills,ownership
Publicis Groupe Vietnam,Coding,go
Publicis Groupe Vietnam,Soft_Skills,english
The Access Group - Asia Pacific,Soft_Skills,flexible
The Access Group - Asia Pacific,DevOps,software development
The Access Group - Asia Pacific,Business,strategies
The Access Group - Asia Pacific,ML/AI,regression
The Access Group - Asia Pacific,WebD,client
The Access Group - Asia Pacific,Soft_Skills,ownership
The Access Group - Asia Pacific,WebD,server
The Access Group - Asia Pacific,Coding,go
OPSWAT,Business,digital
OPSWAT,Marketing,digital marketing
OPSWAT,Business,marketing
OPSWAT,Analytics,business analysis
OPSWAT,DevOps,ux
OPSWAT,Soft_Skills,leadership
OPSWAT,Business,business mindset
OPSWAT,Soft_Skills,english
Liberty Insurance Vietnam,Soft_Skills,leadership
Liberty Insurance Vietnam,DevOps,databases
Liberty Insurance Vietnam,Business,strategies
Liberty Insurance Vietnam,Maths,statistics
Liberty Insurance Vietnam,Soft_Skills,communication
Liberty Insurance Vietnam,Soft_Skills,communication skills
Liberty Insurance Vietnam,Soft_Skills,english
Liberty Insurance Vietnam,Business,analytical skills
Liberty Insurance Vietnam,Soft_Skills,interpersonal skills
Liberty Insurance Vietnam,Coding,sql
Autograph Collection,Soft_Skills,presentation
CBTW APAC,Business,digital
CBTW APAC,Soft_Skills,leadership
CBTW APAC,Coding,c
CBTW APAC,WebD,api
CBTW APAC,WebD,asp
CBTW APAC,Coding,sql
CBTW APAC,WebD,server
CBTW APAC,DevOps,aws
CBTW APAC,Soft_Skills,english
CBTW APAC,Soft_Skills,communication
CBTW APAC,Soft_Skills,communication skills
CBTW APAC,DevOps,software development
CBTW APAC,Soft_Skills,flexible
Publicis Groupe Vietnam,Business,marketing
Publicis Groupe Vietnam,Soft_Skills,communication
Publicis Groupe Vietnam,Business,digital
Publicis Groupe Vietnam,Soft_Skills,creative
Publicis Groupe Vietnam,Soft_Skills,ownership
Publicis Groupe Vietnam,Analytics,data driven
Publicis Groupe Vietnam,Business,strategies
Publicis Groupe Vietnam,Analytics,optimization
Publicis Groupe Vietnam,WebD,client
Publicis Groupe Vietnam,Coding,go
Lalamove,Coding,go
Lalamove,Business,strategies
Lalamove,Soft_Skills,english
Lalamove,Soft_Skills,communication
dentsu,Business,digital
dentsu,WebD,client
dentsu,Soft_Skills,project management
dentsu,Soft_Skills,communication
dentsu,Business,marketing
dentsu,Marketing,digital marketing
dentsu,Soft_Skills,leadership
dentsu,Soft_Skills,english
dentsu,Soft_Skills,vietnamese
Alibaba Cloud,Business,business development
Alibaba Cloud,Business,marketing
Alibaba Cloud,Soft_Skills,english
Alibaba Cloud,Soft_Skills,vietnamese
Publicis Groupe Vietnam,Business,marketing
Publicis Groupe Vietnam,Soft_Skills,communication
Publicis Groupe Vietnam,Business,digital
Publicis Groupe Vietnam,Soft_Skills,creative
Publicis Groupe Vietnam,Business,strategies
Publicis Groupe Vietnam,Soft_Skills,project management
Publicis Groupe Vietnam,Soft_Skills,ownership
Publicis Groupe Vietnam,Coding,go
Publicis Groupe Vietnam,Soft_Skills,english
HRS Group,WebD,javascript
HRS Group,Business,digital
HRS Group,DevOps,ux
HRS Group,DevOps,ui
HRS Group,DevOps,software development
HRS Group,WebD,html
HRS Group,WebD,css
HRS Group,WebD,node
HRS Group,WebD,js
HRS Group,Coding,python
HRS Group,Coding,ruby
HRS Group,Soft_Skills,problem solving
HRS Group,Soft_Skills,communication
HRS Group,Soft_Skills,communication skills
HRS Group,Soft_Skills,english
HRS Group,Soft_Skills,ownership
Zuellig Pharma Vietnam Ltd.,Business,marketing
Zuellig Pharma Vietnam Ltd.,Soft_Skills,social media platforms
Zuellig Pharma Vietnam Ltd.,Business,ms office
Zuellig Pharma Vietnam Ltd.,Soft_Skills,communication
Zuellig Pharma Vietnam Ltd.,Soft_Skills,communication skills
Zuellig Pharma Vietnam Ltd.,Soft_Skills,presentation
Zuellig Pharma Vietnam Ltd.,Soft_Skills,english
Zuellig Pharma Vietnam Ltd.,Soft_Skills,problem solving
Zuellig Pharma Vietnam Ltd.,Soft_Skills,creative
CBTW APAC,Soft_Skills,leadership
CBTW APAC,Soft_Skills,presentation
CBTW APAC,Soft_Skills,english
CBTW APAC,Business,customer relationship management
CBTW APAC,Coding,sql
CBTW APAC,DevOps,nosql
CBTW APAC,DevOps,databases
CBTW APAC,DevOps,aws
CBTW APAC,Soft_Skills,flexible
CBTW APAC,Soft_Skills,team building
Adjust,Business,marketing
Adjust,Business,digital
Adjust,WebD,client
Adjust,Coding,go
Adjust,Coding,c
Adjust,Soft_Skills,communication
Adjust,Soft_Skills,communication skills
Adjust,Soft_Skills,english
Confidential,Soft_Skills,presentation
Confidential,Soft_Skills,communication
Confidential,Soft_Skills,communication skills
Confidential,Business,ms office
HCLTech Vietnam,Soft_Skills,english
HCLTech Vietnam,Soft_Skills,flexible
HCLTech Vietnam,Business,digital
HCLTech Vietnam,Coding,r
HCLTech Vietnam,ML/AI,iot
CBTW APAC,Coding,c
CBTW APAC,WebD,api
CBTW APAC,WebD,asp
CBTW APAC,Coding,sql
CBTW APAC,WebD,server
CBTW APAC,DevOps,aws
CBTW APAC,Soft_Skills,english
CBTW APAC,Soft_Skills,communication
CBTW APAC,Soft_Skills,communication skills
CBTW APAC,DevOps,software development
ShopeePay,Business,marketing
ShopeePay,Analytics,optimization
ShopeePay,Analytics,business intelligence
ShopeePay,Soft_Skills,project management
ShopeePay,Analytics,data driven
ShopeePay,Soft_Skills,dashboards
ShopeePay,Analytics,excel
ShopeePay,Soft_Skills,communication
ShopeePay,Soft_Skills,communication skills
ShopeePay,Soft_Skills,critical thinking
ShopeePay,Soft_Skills,multitask
KSTAR New Energy,Soft_Skills,leadership
KSTAR New Energy,Soft_Skills,english
Second Talent,Business,business development
Second Talent,WebD,client
Second Talent,Business,supply chain
Second Talent,Business,strategies
Second Talent,Soft_Skills,communication
Second Talent,Soft_Skills,interpersonal skills
XPROFILE - Integrated Human Resources Solutions,Business,business development
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,presentation
XPROFILE - Integrated Human Resources Solutions,Business,marketing
XPROFILE - Integrated Human Resources Solutions,Business,industry knowledge
XPROFILE - Integrated Human Resources Solutions,Business,ms office
XPROFILE - Integrated Human Resources Solutions,Analytics,excel
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,english
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,communication
XPROFILE - Integrated Human Resources Solutions,Soft_Skills,communication skills
KASIKORNBANK,Soft_Skills,documentation
KASIKORNBANK,Soft_Skills,problem solving
KASIKORNBANK,Soft_Skills,communication
